position,person,personID,start,end
Member of the 6th Scottish Parliament,Jackie Dunbar,Q106750784,2021-05-06,
Member of the 6th Scottish Parliament,Marie McNair,Q106752706,2021-05-06,
Member of the 6th Scottish Parliament,Paul McLennan,Q106754484,2021-05-06,
Member of the 6th Scottish Parliament,Collette Stevenson,Q106758077,2021-05-06,
Member of the 6th Scottish Parliament,Evelyn Tweed,Q106758086,2021-05-06,
Member of the 6th Scottish Parliament,Natalie Don,Q106758197,2021-05-06,
Member of the 6th Scottish Parliament,Jenni Minto,Q106759906,2021-05-06,
Member of the 6th Scottish Parliament,Siobhian Brown,Q106762414,2021-05-06,
Member of the 6th Scottish Parliament,Audrey Nicoll,Q106762597,2021-05-06,
Member of the 6th Scottish Parliament,Jim Fairlie,Q106765814,2021-05-06,
Member of the 6th Scottish Parliament,Stephanie Callaghan,Q106765958,2021-05-06,
Member of the 6th Scottish Parliament,Elena Whitham,Q106766023,2021-05-06,
Member of the 6th Scottish Parliament,Kaukab Stewart,Q106766550,2021-05-06,
Member of the 6th Scottish Parliament,Emma Roddick,Q106766730,2021-05-06,
Member of the 6th Scottish Parliament,Sandesh Gulhane,Q106766995,2021-05-06,
Member of the 6th Scottish Parliament,Mercedes Villalba,Q106767087,2021-05-06,
Member of the 6th Scottish Parliament,Sue Webber,Q106767856,2021-05-06,
Member of the 6th Scottish Parliament,Michael Marra,Q106770690,2021-05-06,
Member of the 6th Scottish Parliament,Paul O'Kane,Q106770888,2021-05-06,
Member of the 6th Scottish Parliament,Russell Findlay,Q106770895,2021-05-06,
Member of the 6th Scottish Parliament,Karen Adam,Q106771122,2021-05-06,
Member of the 6th Scottish Parliament,Sharon Dowey,Q106771131,2021-05-06,
Member of the 6th Scottish Parliament,Christina McKelvie,Q1083222,2021-05-06,
Member of the 6th Scottish Parliament,Colin Beattie,Q1108343,2021-05-06,
Member of the 6th Scottish Parliament,David Torrance,Q1176878,2021-05-06,
Member of the 6th Scottish Parliament,Michael Matheson,Q121780,2021-05-06,
Member of the 6th Scottish Parliament,Jackson Carlaw,Q1231522,2021-05-06,
Member of the 6th Scottish Parliament,George Adam,Q1282862,2021-05-06,
Member of the 6th Scottish Parliament,Graeme Dey,Q1349075,2021-05-06,
Member of the 6th Scottish Parliament,Fiona Hyslop,Q1418512,2021-05-06,
Member of the 6th Scottish Parliament,Richard Lochhead,Q1490268,2021-05-06,
Member of the 6th Scottish Parliament,Gordon MacDonald,Q1538053,2021-05-06,
Member of the 6th Scottish Parliament,Neil Bibby,Q1557330,2021-05-06,
Member of the 6th Scottish Parliament,Joe FitzPatrick,Q1612012,2021-05-06,
Member of the 6th Scottish Parliament,Alex Rowley,Q16191157,2021-05-06,
Member of the 6th Scottish Parliament,Maggie Chapman,Q16727932,2021-05-06,
Member of the 6th Scottish Parliament,Jamie Hepburn,Q1681399,2021-05-06,
Member of the 6th Scottish Parliament,Liam McArthur,Q1691804,2021-05-06,
Member of the 6th Scottish Parliament,John Mason,Q1700987,2021-05-06,
Member of the 6th Scottish Parliament,Keith Brown,Q1738042,2021-05-06,
Member of the 6th Scottish Parliament,Kevin Stewart,Q1740263,2021-05-06,
Member of the 6th Scottish Parliament,Humza Yousaf,Q174924,2021-05-06,
Member of the 6th Scottish Parliament,Mark Griffin,Q1900077,2021-05-06,
Member of the 6th Scottish Parliament,Mark Ruskell,Q1900397,2021-05-06,
Member of the 6th Scottish Parliament,Murdo Fraser,Q1953630,2021-05-06,
Member of the 6th Scottish Parliament,Foysol Choudhury,Q19585486,2021-05-06,
Member of the 6th Scottish Parliament,Neil Gray,Q19882694,2021-05-06,
Member of the 6th Scottish Parliament,Michelle Thomson,Q20027903,2021-05-06,
Member of the 6th Scottish Parliament,Patrick Harvie,Q2057654,2021-05-06,
Member of the 6th Scottish Parliament,Pauline McNeill,Q2063795,2021-05-06,
Member of the 6th Scottish Parliament,Shirley-Anne Somerville,Q2279359,2021-05-06,
Member of the 6th Scottish Parliament,Stuart McMillan,Q2357916,2021-05-06,
Member of the 6th Scottish Parliament,Gillian Martin,Q24014282,2021-05-06,
Member of the 6th Scottish Parliament,Mairi Gougeon,Q24014894,2021-05-06,
Member of the 6th Scottish Parliament,Clare Haughey,Q24025938,2021-05-06,
Member of the 6th Scottish Parliament,Jenny Gilruth,Q24026044,2021-05-06,
Member of the 6th Scottish Parliament,Rachael Hamilton,Q24034267,2021-05-06,
Member of the 6th Scottish Parliament,Oliver Mundell,Q24034308,2021-05-06,
Member of the 6th Scottish Parliament,Finlay Carson,Q24034357,2021-05-06,
Member of the 6th Scottish Parliament,Ross Greer,Q24034374,2021-05-06,
Member of the 6th Scottish Parliament,Ruth Maguire,Q24034376,2021-05-06,
Member of the 6th Scottish Parliament,Maree Todd,Q24034387,2021-05-06,
Member of the 6th Scottish Parliament,Emma Harper,Q24034416,2021-05-06,
Member of the 6th Scottish Parliament,Alexander Burnett,Q24034422,2021-05-06,
Member of the 6th Scottish Parliament,Colin Smyth,Q24036539,2021-05-06,
Member of the 6th Scottish Parliament,Kate Forbes,Q24039479,2021-05-06,
Member of the 6th Scottish Parliament,Edward Mountain,Q24039768,2021-05-06,
Member of the 6th Scottish Parliament,Douglas Ross,Q24039769,2021-05-06,
Member of the 6th Scottish Parliament,Jamie Greene,Q24039791,2021-05-06,
Member of the 6th Scottish Parliament,Rona Mackay,Q24039795,2021-05-06,
Member of the 6th Scottish Parliament,Maurice Golden,Q24039803,2021-05-06,
Member of the 6th Scottish Parliament,Tom Arthur,Q24039804,2021-05-06,
Member of the 6th Scottish Parliament,Richard Leonard,Q24039896,2021-05-06,
Member of the 6th Scottish Parliament,Monica Lennon,Q24039899,2021-05-06,
Member of the 6th Scottish Parliament,Graham Simpson,Q24039900,2021-05-06,
Member of the 6th Scottish Parliament,Alex Cole-Hamilton,Q24045406,2021-05-06,
Member of the 6th Scottish Parliament,Ben Macpherson,Q24052665,2021-05-06,
Member of the 6th Scottish Parliament,Ash Denham,Q24052667,2021-05-06,
Member of the 6th Scottish Parliament,Fulton MacGregor,Q24052668,2021-05-06,
Member of the 6th Scottish Parliament,Daniel Johnson,Q24052669,2021-05-06,
Member of the 6th Scottish Parliament,Ivan McKee,Q24052670,2021-05-06,
Member of the 6th Scottish Parliament,Annie Wells,Q24052671,2021-05-06,
Member of the 6th Scottish Parliament,Miles Briggs,Q24052672,2021-05-06,
Member of the 6th Scottish Parliament,Donald Cameron,Q24052673,2021-05-06,
Member of the 6th Scottish Parliament,Liam Kerr,Q24052676,2021-05-06,
Member of the 6th Scottish Parliament,Jeremy Balfour,Q24052677,2021-05-06,
Member of the 6th Scottish Parliament,Dean Lockhart,Q24052679,2021-05-06,
Member of the 6th Scottish Parliament,Alexander Stewart,Q24052680,2021-05-06,
Member of the 6th Scottish Parliament,Willie Rennie,Q2581473,2021-05-06,
Member of the 6th Scottish Parliament,Alison Johnstone,Q2647232,2021-05-06,
Member of the 6th Scottish Parliament,Katy Clark,Q271828,2021-05-06,
Member of the 6th Scottish Parliament,Paul Sweeney,Q30163629,2021-05-06,
Member of the 6th Scottish Parliament,Stephen Kerr,Q30164795,2021-05-06,
Member of the 6th Scottish Parliament,Martin Whitfield,Q30167357,2021-05-06,
Member of the 6th Scottish Parliament,Jamie Halcro Johnston,Q30260625,2021-05-06,
Member of the 6th Scottish Parliament,John Swinney,Q333811,2021-05-06,
Member of the 6th Scottish Parliament,Shona Robison,Q444675,2021-05-06,
Member of the 6th Scottish Parliament,Christine Grahame,Q467108,2021-05-06,
Member of the 6th Scottish Parliament,Nicola Sturgeon,Q467112,2021-05-06,
Member of the 6th Scottish Parliament,Anas Sarwar,Q478812,2021-05-06,
Member of the 6th Scottish Parliament,Angus Robertson,Q480184,2021-05-06,
Member of the 6th Scottish Parliament,James Dornan,Q509808,2021-05-06,
Member of the 6th Scottish Parliament,Brian Whittle,Q514743,2021-05-06,
Member of the 6th Scottish Parliament,Angela Constance,Q524077,2021-05-06,
Member of the 6th Scottish Parliament,Willie Coffey,Q524532,2021-05-06,
Member of the 6th Scottish Parliament,Clare Adamson,Q540328,2021-05-06,
Member of the 6th Scottish Parliament,Sarah Boyack,Q544089,2021-05-06,
Member of the 6th Scottish Parliament,Jackie Baillie,Q544729,2021-05-06,
Member of the 6th Scottish Parliament,Fergus Ewing,Q559022,2021-05-06,
Member of the 6th Scottish Parliament,Alasdair Allan,Q559634,2021-05-06,
Member of the 6th Scottish Parliament,Annabelle Ewing,Q564093,2021-05-06,
Member of the 6th Scottish Parliament,Lorna Slater,Q63929108,2021-05-06,
Member of the 6th Scottish Parliament,Gillian Mackay,Q63929148,2021-05-06,
Member of the 6th Scottish Parliament,Liz Smith,Q644208,2021-05-06,
Member of the 6th Scottish Parliament,Beatrice Wishart,Q66825436,2021-05-06,
Member of the 6th Scottish Parliament,Claire Baker,Q744632,2021-05-06,
Member of the 6th Scottish Parliament,Ariane Burgess,Q76130661,2021-05-06,
Member of the 6th Scottish Parliament,Meghan Gallacher,Q76362968,2021-05-06,
Member of the 6th Scottish Parliament,Pam Duncan-Glancy,Q76363301,2021-05-06,
Member of the 6th Scottish Parliament,Craig Hoy,Q76363665,2021-05-06,
Member of the 6th Scottish Parliament,Douglas Lumsden,Q76364069,2021-05-06,
Member of the 6th Scottish Parliament,Pam Gosal,Q76364140,2021-05-06,
Member of the 6th Scottish Parliament,Tess White,Q76364253,2021-05-06,
Member of the 6th Scottish Parliament,Rhoda Grant,Q769138,2021-05-06,
Member of the 6th Scottish Parliament,Bill Kidd,Q862234,2021-05-06,
